request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,assigned_status,hour,dayofweek,timeslot,iscancelled
2428,Airport,,No Cars Available,2016-07-12 20:10:00,,Unassigned,20,Tuesday,Evening,0
2426,Airport,,No Cars Available,2016-07-12 20:10:00,,Unassigned,20,Tuesday,Evening,0
2422,Airport,,No Cars Available,2016-07-12 20:10:00,,Unassigned,20,Tuesday,Evening,0
2427,Airport,,No Cars Available,2016-07-12 20:12:00,,Unassigned,20,Tuesday,Evening,0
2425,Airport,,No Cars Available,2016-07-12 20:13:00,,Unassigned,20,Tuesday,Evening,0
2429,Airport,,No Cars Available,2016-07-12 20:17:00,,Unassigned,20,Tuesday,Evening,0
2431,Airport,,No Cars Available,2016-07-12 20:19:00,,Unassigned,20,Tuesday,Evening,0
2439,Airport,,No Cars Available,2016-07-12 20:19:00,,Unassigned,20,Tuesday,Evening,0
2433,Airport,,No Cars Available,2016-07-12 20:19:00,,Unassigned,20,Tuesday,Evening,0
2450,Airport,,No Cars Available,2016-07-12 20:20:00,,Unassigned,20,Tuesday,Evening,0
2440,Airport,,No Cars Available,2016-07-12 20:21:00,,Unassigned,20,Tuesday,Evening,0
2442,Airport,,No Cars Available,2016-07-12 20:22:00,,Unassigned,20,Tuesday,Evening,0
2443,Airport,,No Cars Available,2016-07-12 20:23:00,,Unassigned,20,Tuesday,Evening,0
2446,Airport,,No Cars Available,2016-07-12 20:25:00,,Unassigned,20,Tuesday,Evening,0
2455,Airport,,No Cars Available,2016-07-12 20:25:00,,Unassigned,20,Tuesday,Evening,0
2453,Airport,,No Cars Available,2016-07-12 20:25:00,,Unassigned,20,Tuesday,Evening,0
2452,Airport,,No Cars Available,2016-07-12 20:27:00,,Unassigned,20,Tuesday,Evening,0
2454,Airport,,No Cars Available,2016-07-12 20:28:00,,Unassigned,20,Tuesday,Evening,0
2451,Airport,,No Cars Available,2016-07-12 20:29:00,,Unassigned,20,Tuesday,Evening,0
2438,Airport,,No Cars Available,2016-07-12 20:29:00,,Unassigned,20,Tuesday,Evening,0
2462,Airport,,No Cars Available,2016-07-12 20:31:00,,Unassigned,20,Tuesday,Evening,0
2468,Airport,,No Cars Available,2016-07-12 20:31:00,,Unassigned,20,Tuesday,Evening,0
2456,Airport,,No Cars Available,2016-07-12 20:31:00,,Unassigned,20,Tuesday,Evening,0
2471,Airport,,No Cars Available,2016-07-12 20:35:00,,Unassigned,20,Tuesday,Evening,0
2464,Airport,,No Cars Available,2016-07-12 20:37:00,,Unassigned,20,Tuesday,Evening,0
2477,Airport,,No Cars Available,2016-07-12 20:38:00,,Unassigned,20,Tuesday,Evening,0
2472,Airport,,No Cars Available,2016-07-12 20:39:00,,Unassigned,20,Tuesday,Evening,0
2470,Airport,,No Cars Available,2016-07-12 20:40:00,,Unassigned,20,Tuesday,Evening,0
2476,Airport,,No Cars Available,2016-07-12 20:42:00,,Unassigned,20,Tuesday,Evening,0
2475,Airport,,No Cars Available,2016-07-12 20:44:00,,Unassigned,20,Tuesday,Evening,0
2478,Airport,,No Cars Available,2016-07-12 20:44:00,,Unassigned,20,Tuesday,Evening,0
2493,Airport,,No Cars Available,2016-07-12 20:48:00,,Unassigned,20,Tuesday,Evening,0
2488,Airport,,No Cars Available,2016-07-12 20:48:00,,Unassigned,20,Tuesday,Evening,0
2495,Airport,,No Cars Available,2016-07-12 20:49:00,,Unassigned,20,Tuesday,Evening,0
2485,Airport,,No Cars Available,2016-07-12 20:50:00,,Unassigned,20,Tuesday,Evening,0
2489,Airport,,No Cars Available,2016-07-12 20:50:00,,Unassigned,20,Tuesday,Evening,0
2479,Airport,,No Cars Available,2016-07-12 20:50:00,,Unassigned,20,Tuesday,Evening,0
2487,Airport,,No Cars Available,2016-07-12 20:51:00,,Unassigned,20,Tuesday,Evening,0
2492,Airport,,No Cars Available,2016-07-12 20:52:00,,Unassigned,20,Tuesday,Evening,0
2500,Airport,,No Cars Available,2016-07-12 20:54:00,,Unassigned,20,Tuesday,Evening,0
2504,Airport,,No Cars Available,2016-07-12 20:55:00,,Unassigned,20,Tuesday,Evening,0
2503,Airport,,No Cars Available,2016-07-12 20:55:00,,Unassigned,20,Tuesday,Evening,0
2490,Airport,,No Cars Available,2016-07-12 20:56:00,,Unassigned,20,Tuesday,Evening,0
2502,Airport,,No Cars Available,2016-07-12 20:56:00,,Unassigned,20,Tuesday,Evening,0
2494,Airport,,No Cars Available,2016-07-12 20:57:00,,Unassigned,20,Tuesday,Evening,0
2501,Airport,,No Cars Available,2016-07-12 20:59:00,,Unassigned,20,Tuesday,Evening,0
2498,Airport,,No Cars Available,2016-07-12 21:00:00,,Unassigned,21,Tuesday,Night,0
2512,Airport,,No Cars Available,2016-07-12 21:03:00,,Unassigned,21,Tuesday,Night,0
2514,Airport,,No Cars Available,2016-07-12 21:07:00,,Unassigned,21,Tuesday,Night,0
2519,Airport,,No Cars Available,2016-07-12 21:07:00,,Unassigned,21,Tuesday,Night,0
2513,Airport,,No Cars Available,2016-07-12 21:08:00,,Unassigned,21,Tuesday,Night,0
2515,Airport,,No Cars Available,2016-07-12 21:08:00,,Unassigned,21,Tuesday,Night,0
2522,City,,No Cars Available,2016-07-12 21:09:00,,Unassigned,21,Tuesday,Night,0
2528,Airport,,No Cars Available,2016-07-12 21:11:00,,Unassigned,21,Tuesday,Night,0
2523,Airport,,No Cars Available,2016-07-12 21:11:00,,Unassigned,21,Tuesday,Night,0
2529,Airport,,No Cars Available,2016-07-12 21:12:00,,Unassigned,21,Tuesday,Night,0
2521,Airport,,No Cars Available,2016-07-12 21:13:00,,Unassigned,21,Tuesday,Night,0
2525,Airport,,No Cars Available,2016-07-12 21:15:00,,Unassigned,21,Tuesday,Night,0
2541,Airport,,No Cars Available,2016-07-12 21:15:00,,Unassigned,21,Tuesday,Night,0
2536,Airport,,No Cars Available,2016-07-12 21:15:00,,Unassigned,21,Tuesday,Night,0
2546,Airport,,No Cars Available,2016-07-12 21:16:00,,Unassigned,21,Tuesday,Night,0
2531,Airport,,No Cars Available,2016-07-12 21:16:00,,Unassigned,21,Tuesday,Night,0
2542,Airport,,No Cars Available,2016-07-12 21:16:00,,Unassigned,21,Tuesday,Night,0
2534,City,,No Cars Available,2016-07-12 21:18:00,,Unassigned,21,Tuesday,Night,0
2539,Airport,,No Cars Available,2016-07-12 21:19:00,,Unassigned,21,Tuesday,Night,0
2533,Airport,,No Cars Available,2016-07-12 21:19:00,,Unassigned,21,Tuesday,Night,0
2558,Airport,,No Cars Available,2016-07-12 21:21:00,,Unassigned,21,Tuesday,Night,0
2550,Airport,,No Cars Available,2016-07-12 21:21:00,,Unassigned,21,Tuesday,Night,0
2547,Airport,,No Cars Available,2016-07-12 21:22:00,,Unassigned,21,Tuesday,Night,0
2538,Airport,,No Cars Available,2016-07-12 21:22:00,,Unassigned,21,Tuesday,Night,0
2557,Airport,,No Cars Available,2016-07-12 21:23:00,,Unassigned,21,Tuesday,Night,0
2563,Airport,,No Cars Available,2016-07-12 21:24:00,,Unassigned,21,Tuesday,Night,0
2548,Airport,,No Cars Available,2016-07-12 21:24:00,,Unassigned,21,Tuesday,Night,0
2551,Airport,,No Cars Available,2016-07-12 21:26:00,,Unassigned,21,Tuesday,Night,0
2555,Airport,,No Cars Available,2016-07-12 21:28:00,,Unassigned,21,Tuesday,Night,0
2549,Airport,,No Cars Available,2016-07-12 21:28:00,,Unassigned,21,Tuesday,Night,0
2554,Airport,,No Cars Available,2016-07-12 21:30:00,,Unassigned,21,Tuesday,Night,0
2566,Airport,,No Cars Available,2016-07-12 21:31:00,,Unassigned,21,Tuesday,Night,0
2562,Airport,,No Cars Available,2016-07-12 21:32:00,,Unassigned,21,Tuesday,Night,0
2571,Airport,,No Cars Available,2016-07-12 21:32:00,,Unassigned,21,Tuesday,Night,0
2565,Airport,,No Cars Available,2016-07-12 21:32:00,,Unassigned,21,Tuesday,Night,0
2575,Airport,,No Cars Available,2016-07-12 21:33:00,,Unassigned,21,Tuesday,Night,0
2568,Airport,,No Cars Available,2016-07-12 21:34:00,,Unassigned,21,Tuesday,Night,0
2570,Airport,,No Cars Available,2016-07-12 21:34:00,,Unassigned,21,Tuesday,Night,0
2564,Airport,,No Cars Available,2016-07-12 21:35:00,,Unassigned,21,Tuesday,Night,0
2581,Airport,,No Cars Available,2016-07-12 21:35:00,,Unassigned,21,Tuesday,Night,0
2576,Airport,,No Cars Available,2016-07-12 21:36:00,,Unassigned,21,Tuesday,Night,0
2579,Airport,,No Cars Available,2016-07-12 21:38:00,,Unassigned,21,Tuesday,Night,0
2574,Airport,,No Cars Available,2016-07-12 21:38:00,,Unassigned,21,Tuesday,Night,0
2577,Airport,,No Cars Available,2016-07-12 21:38:00,,Unassigned,21,Tuesday,Night,0
2580,Airport,,No Cars Available,2016-07-12 21:39:00,,Unassigned,21,Tuesday,Night,0
2583,Airport,,No Cars Available,2016-07-12 21:41:00,,Unassigned,21,Tuesday,Night,0
2573,Airport,,No Cars Available,2016-07-12 21:42:00,,Unassigned,21,Tuesday,Night,0
2578,Airport,,No Cars Available,2016-07-12 21:42:00,,Unassigned,21,Tuesday,Night,0
2590,Airport,,No Cars Available,2016-07-12 21:42:00,,Unassigned,21,Tuesday,Night,0
2585,Airport,,No Cars Available,2016-07-12 21:42:00,,Unassigned,21,Tuesday,Night,0
2594,Airport,,No Cars Available,2016-07-12 21:44:00,,Unassigned,21,Tuesday,Night,0
2586,Airport,,No Cars Available,2016-07-12 21:45:00,,Unassigned,21,Tuesday,Night,0
2587,Airport,,No Cars Available,2016-07-12 21:45:00,,Unassigned,21,Tuesday,Night,0
2595,Airport,,No Cars Available,2016-07-12 21:49:00,,Unassigned,21,Tuesday,Night,0
2599,Airport,,No Cars Available,2016-07-12 21:51:00,,Unassigned,21,Tuesday,Night,0
2592,Airport,,No Cars Available,2016-07-12 21:52:00,,Unassigned,21,Tuesday,Night,0
2600,Airport,,No Cars Available,2016-07-12 21:55:00,,Unassigned,21,Tuesday,Night,0
2602,Airport,,No Cars Available,2016-07-12 21:56:00,,Unassigned,21,Tuesday,Night,0
2601,Airport,,No Cars Available,2016-07-12 21:56:00,,Unassigned,21,Tuesday,Night,0
2607,Airport,,No Cars Available,2016-07-12 21:59:00,,Unassigned,21,Tuesday,Night,0
2612,Airport,,No Cars Available,2016-07-12 22:02:00,,Unassigned,22,Tuesday,Night,0
2605,Airport,,No Cars Available,2016-07-12 22:03:00,,Unassigned,22,Tuesday,Night,0
2606,Airport,,No Cars Available,2016-07-12 22:03:00,,Unassigned,22,Tuesday,Night,0
2611,Airport,,No Cars Available,2016-07-12 22:04:00,,Unassigned,22,Tuesday,Night,0
2614,Airport,,No Cars Available,2016-07-12 22:05:00,,Unassigned,22,Tuesday,Night,0
2610,Airport,,No Cars Available,2016-07-12 22:06:00,,Unassigned,22,Tuesday,Night,0
2615,Airport,,No Cars Available,2016-07-12 22:06:00,,Unassigned,22,Tuesday,Night,0
2616,Airport,,No Cars Available,2016-07-12 22:07:00,,Unassigned,22,Tuesday,Night,0
2618,Airport,,No Cars Available,2016-07-12 22:07:00,,Unassigned,22,Tuesday,Night,0
2620,Airport,,No Cars Available,2016-07-12 22:08:00,,Unassigned,22,Tuesday,Night,0
2623,Airport,,No Cars Available,2016-07-12 22:09:00,,Unassigned,22,Tuesday,Night,0
2626,Airport,,No Cars Available,2016-07-12 22:11:00,,Unassigned,22,Tuesday,Night,0
2619,Airport,,No Cars Available,2016-07-12 22:11:00,,Unassigned,22,Tuesday,Night,0
2617,Airport,,No Cars Available,2016-07-12 22:11:00,,Unassigned,22,Tuesday,Night,0
2622,Airport,,No Cars Available,2016-07-12 22:15:00,,Unassigned,22,Tuesday,Night,0
2630,City,,No Cars Available,2016-07-12 22:15:00,,Unassigned,22,Tuesday,Night,0
2638,Airport,,No Cars Available,2016-07-12 22:26:00,,Unassigned,22,Tuesday,Night,0
2639,Airport,,No Cars Available,2016-07-12 22:28:00,,Unassigned,22,Tuesday,Night,0
2634,City,,No Cars Available,2016-07-12 22:30:00,,Unassigned,22,Tuesday,Night,0
2640,Airport,,No Cars Available,2016-07-12 22:32:00,,Unassigned,22,Tuesday,Night,0
2649,City,,No Cars Available,2016-07-12 22:54:00,,Unassigned,22,Tuesday,Night,0
2653,City,,No Cars Available,2016-07-12 22:59:00,,Unassigned,22,Tuesday,Night,0
2654,City,,No Cars Available,2016-07-12 23:04:00,,Unassigned,23,Tuesday,Night,0
2652,Airport,,No Cars Available,2016-07-12 23:07:00,,Unassigned,23,Tuesday,Night,0
2656,Airport,,No Cars Available,2016-07-12 23:08:00,,Unassigned,23,Tuesday,Night,0
2655,City,,No Cars Available,2016-07-12 23:11:00,,Unassigned,23,Tuesday,Night,0
2660,Airport,,No Cars Available,2016-07-12 23:17:00,,Unassigned,23,Tuesday,Night,0
2659,City,,No Cars Available,2016-07-12 23:22:00,,Unassigned,23,Tuesday,Night,0
2663,Airport,,No Cars Available,2016-07-12 23:25:00,,Unassigned,23,Tuesday,Night,0
2669,Airport,,No Cars Available,2016-07-12 23:37:00,,Unassigned,23,Tuesday,Night,0
2670,Airport,,No Cars Available,2016-07-12 23:39:00,,Unassigned,23,Tuesday,Night,0
2671,City,,No Cars Available,2016-07-12 23:43:00,,Unassigned,23,Tuesday,Night,0
2673,Airport,,No Cars Available,2016-07-12 23:43:00,,Unassigned,23,Tuesday,Night,0
2674,City,,No Cars Available,2016-07-12 23:45:00,,Unassigned,23,Tuesday,Night,0
2678,Airport,,No Cars Available,2016-07-12 23:53:00,,Unassigned,23,Tuesday,Night,0
4020,Airport,,No Cars Available,2016-07-13 00:02:00,,Unassigned,0,Wednesday,Late Night,0
4022,City,,No Cars Available,2016-07-13 00:07:00,,Unassigned,0,Wednesday,Late Night,0
4026,City,,No Cars Available,2016-07-13 00:08:00,,Unassigned,0,Wednesday,Late Night,0
4025,City,,No Cars Available,2016-07-13 00:12:00,,Unassigned,0,Wednesday,Late Night,0
2684,Airport,,No Cars Available,2016-07-13 00:14:00,,Unassigned,0,Wednesday,Late Night,0
2685,City,,No Cars Available,2016-07-13 00:16:00,,Unassigned,0,Wednesday,Late Night,0
2686,City,,No Cars Available,2016-07-13 00:24:00,,Unassigned,0,Wednesday,Late Night,0
2688,City,,No Cars Available,2016-07-13 00:26:00,,Unassigned,0,Wednesday,Late Night,0
2687,Airport,,No Cars Available,2016-07-13 00:31:00,,Unassigned,0,Wednesday,Late Night,0
2690,Airport,,No Cars Available,2016-07-13 00:44:00,,Unassigned,0,Wednesday,Late Night,0
2695,Airport,,No Cars Available,2016-07-13 00:48:00,,Unassigned,0,Wednesday,Late Night,0
2693,Airport,,No Cars Available,2016-07-13 00:49:00,,Unassigned,0,Wednesday,Late Night,0
2696,Airport,,No Cars Available,2016-07-13 00:50:00,,Unassigned,0,Wednesday,Late Night,0
2694,Airport,,No Cars Available,2016-07-13 00:50:00,,Unassigned,0,Wednesday,Late Night,0
2698,Airport,,No Cars Available,2016-07-13 00:55:00,,Unassigned,0,Wednesday,Late Night,0
2697,City,,No Cars Available,2016-07-13 00:57:00,,Unassigned,0,Wednesday,Late Night,0
2699,Airport,,No Cars Available,2016-07-13 00:59:00,,Unassigned,0,Wednesday,Late Night,0
2700,City,,No Cars Available,2016-07-13 01:03:00,,Unassigned,1,Wednesday,Late Night,0
2703,City,,No Cars Available,2016-07-13 01:09:00,,Unassigned,1,Wednesday,Late Night,0
2705,Airport,,No Cars Available,2016-07-13 01:15:00,,Unassigned,1,Wednesday,Late Night,0
2706,Airport,,No Cars Available,2016-07-13 01:21:00,,Unassigned,1,Wednesday,Late Night,0
2710,Airport,,No Cars Available,2016-07-13 01:44:00,,Unassigned,1,Wednesday,Late Night,0
2711,City,,No Cars Available,2016-07-13 01:47:00,,Unassigned,1,Wednesday,Late Night,0
2712,Airport,,No Cars Available,2016-07-13 01:53:00,,Unassigned,1,Wednesday,Late Night,0
2716,City,,No Cars Available,2016-07-13 01:56:00,,Unassigned,1,Wednesday,Late Night,0
2715,Airport,,No Cars Available,2016-07-13 01:58:00,,Unassigned,1,Wednesday,Late Night,0
2718,City,,No Cars Available,2016-07-13 02:06:00,,Unassigned,2,Wednesday,Late Night,0
2720,City,,No Cars Available,2016-07-13 02:13:00,,Unassigned,2,Wednesday,Late Night,0
2722,Airport,,No Cars Available,2016-07-13 02:16:00,,Unassigned,2,Wednesday,Late Night,0
2721,Airport,,No Cars Available,2016-07-13 02:22:00,,Unassigned,2,Wednesday,Late Night,0
2725,Airport,,No Cars Available,2016-07-13 02:26:00,,Unassigned,2,Wednesday,Late Night,0
2726,City,,No Cars Available,2016-07-13 02:27:00,,Unassigned,2,Wednesday,Late Night,0
2724,City,,No Cars Available,2016-07-13 02:31:00,,Unassigned,2,Wednesday,Late Night,0
2734,City,,No Cars Available,2016-07-13 02:35:00,,Unassigned,2,Wednesday,Late Night,0
2728,City,,No Cars Available,2016-07-13 02:35:00,,Unassigned,2,Wednesday,Late Night,0
2730,City,,No Cars Available,2016-07-13 02:37:00,,Unassigned,2,Wednesday,Late Night,0
2727,City,,No Cars Available,2016-07-13 02:38:00,,Unassigned,2,Wednesday,Late Night,0
2735,Airport,,No Cars Available,2016-07-13 02:43:00,,Unassigned,2,Wednesday,Late Night,0
2738,City,,No Cars Available,2016-07-13 02:48:00,,Unassigned,2,Wednesday,Late Night,0
2739,Airport,,No Cars Available,2016-07-13 02:55:00,,Unassigned,2,Wednesday,Late Night,0
2737,Airport,,No Cars Available,2016-07-13 02:56:00,,Unassigned,2,Wednesday,Late Night,0
2741,Airport,,No Cars Available,2016-07-13 03:10:00,,Unassigned,3,Wednesday,Late Night,0
2743,Airport,,No Cars Available,2016-07-13 03:12:00,,Unassigned,3,Wednesday,Late Night,0
2744,City,,No Cars Available,2016-07-13 03:13:00,,Unassigned,3,Wednesday,Late Night,0
2745,City,,No Cars Available,2016-07-13 03:14:00,,Unassigned,3,Wednesday,Late Night,0
2748,Airport,,No Cars Available,2016-07-13 03:19:00,,Unassigned,3,Wednesday,Late Night,0
2749,Airport,,No Cars Available,2016-07-13 03:30:00,,Unassigned,3,Wednesday,Late Night,0
2753,City,,No Cars Available,2016-07-13 03:33:00,,Unassigned,3,Wednesday,Late Night,0
2751,Airport,,No Cars Available,2016-07-13 03:33:00,,Unassigned,3,Wednesday,Late Night,0
2754,Airport,,No Cars Available,2016-07-13 03:35:00,,Unassigned,3,Wednesday,Late Night,0
2755,Airport,,No Cars Available,2016-07-13 03:37:00,,Unassigned,3,Wednesday,Late Night,0
2756,Airport,,No Cars Available,2016-07-13 03:41:00,,Unassigned,3,Wednesday,Late Night,0
2757,Airport,,No Cars Available,2016-07-13 03:44:00,,Unassigned,3,Wednesday,Late Night,0
2760,City,,No Cars Available,2016-07-13 03:46:00,,Unassigned,3,Wednesday,Late Night,0
2763,City,,No Cars Available,2016-07-13 03:58:00,,Unassigned,3,Wednesday,Late Night,0
2765,Airport,,No Cars Available,2016-07-13 04:03:00,,Unassigned,4,Wednesday,Late Night,0
2766,City,,No Cars Available,2016-07-13 04:11:00,,Unassigned,4,Wednesday,Late Night,0
2770,Airport,,No Cars Available,2016-07-13 04:22:00,,Unassigned,4,Wednesday,Late Night,0
2773,Airport,,No Cars Available,2016-07-13 04:32:00,,Unassigned,4,Wednesday,Late Night,0
2776,City,,No Cars Available,2016-07-13 04:38:00,,Unassigned,4,Wednesday,Late Night,0
2772,Airport,,No Cars Available,2016-07-13 04:40:00,,Unassigned,4,Wednesday,Late Night,0
2775,Airport,,No Cars Available,2016-07-13 04:42:00,,Unassigned,4,Wednesday,Late Night,0
2783,Airport,,No Cars Available,2016-07-13 04:50:00,,Unassigned,4,Wednesday,Late Night,0
2790,City,,No Cars Available,2016-07-13 04:53:00,,Unassigned,4,Wednesday,Late Night,0
2804,City,,No Cars Available,2016-07-13 04:58:00,,Unassigned,4,Wednesday,Late Night,0
2807,City,,No Cars Available,2016-07-13 05:04:00,,Unassigned,5,Wednesday,Early Morning,0
2817,City,,No Cars Available,2016-07-13 05:04:00,,Unassigned,5,Wednesday,Early Morning,0
2812,City,,No Cars Available,2016-07-13 05:10:00,,Unassigned,5,Wednesday,Early Morning,0
2821,City,,No Cars Available,2016-07-13 05:13:00,,Unassigned,5,Wednesday,Early Morning,0
2843,City,,No Cars Available,2016-07-13 05:27:00,,Unassigned,5,Wednesday,Early Morning,0
2838,City,,No Cars Available,2016-07-13 05:30:00,,Unassigned,5,Wednesday,Early Morning,0
2850,Airport,,No Cars Available,2016-07-13 05:37:00,,Unassigned,5,Wednesday,Early Morning,0
2870,City,,No Cars Available,2016-07-13 05:41:00,,Unassigned,5,Wednesday,Early Morning,0
2868,City,,No Cars Available,2016-07-13 05:44:00,,Unassigned,5,Wednesday,Early Morning,0
2852,City,,No Cars Available,2016-07-13 05:44:00,,Unassigned,5,Wednesday,Early Morning,0
2874,City,,No Cars Available,2016-07-13 05:45:00,,Unassigned,5,Wednesday,Early Morning,0
2878,City,,No Cars Available,2016-07-13 05:55:00,,Unassigned,5,Wednesday,Early Morning,0
2892,City,,No Cars Available,2016-07-13 05:55:00,,Unassigned,5,Wednesday,Early Morning,0
2882,City,,No Cars Available,2016-07-13 05:58:00,,Unassigned,5,Wednesday,Early Morning,0
2893,City,,No Cars Available,2016-07-13 06:04:00,,Unassigned,6,Wednesday,Early Morning,0
2904,City,,No Cars Available,2016-07-13 06:07:00,,Unassigned,6,Wednesday,Early Morning,0
2915,City,,No Cars Available,2016-07-13 06:20:00,,Unassigned,6,Wednesday,Early Morning,0
2921,City,,No Cars Available,2016-07-13 06:20:00,,Unassigned,6,Wednesday,Early Morning,0
2925,City,,No Cars Available,2016-07-13 06:21:00,,Unassigned,6,Wednesday,Early Morning,0
2930,City,,No Cars Available,2016-07-13 06:26:00,,Unassigned,6,Wednesday,Early Morning,0
2949,City,,No Cars Available,2016-07-13 06:40:00,,Unassigned,6,Wednesday,Early Morning,0
2955,City,,No Cars Available,2016-07-13 06:41:00,,Unassigned,6,Wednesday,Early Morning,0
2954,City,,No Cars Available,2016-07-13 06:44:00,,Unassigned,6,Wednesday,Early Morning,0
2976,City,,No Cars Available,2016-07-13 06:50:00,,Unassigned,6,Wednesday,Early Morning,0
2967,City,,No Cars Available,2016-07-13 06:52:00,,Unassigned,6,Wednesday,Early Morning,0
2972,City,,No Cars Available,2016-07-13 06:55:00,,Unassigned,6,Wednesday,Early Morning,0
2980,City,,No Cars Available,2016-07-13 06:57:00,,Unassigned,6,Wednesday,Early Morning,0
2981,City,,No Cars Available,2016-07-13 07:03:00,,Unassigned,7,Wednesday,Early Morning,0
2984,City,,No Cars Available,2016-07-13 07:05:00,,Unassigned,7,Wednesday,Early Morning,0
2999,Airport,,No Cars Available,2016-07-13 07:10:00,,Unassigned,7,Wednesday,Early Morning,0
3003,City,,No Cars Available,2016-07-13 07:13:00,,Unassigned,7,Wednesday,Early Morning,0
3000,City,,No Cars Available,2016-07-13 07:16:00,,Unassigned,7,Wednesday,Early Morning,0
3007,City,,No Cars Available,2016-07-13 07:21:00,,Unassigned,7,Wednesday,Early Morning,0
3002,City,,No Cars Available,2016-07-13 07:21:00,,Unassigned,7,Wednesday,Early Morning,0
3011,City,,No Cars Available,2016-07-13 07:22:00,,Unassigned,7,Wednesday,Early Morning,0
3029,City,,No Cars Available,2016-07-13 07:36:00,,Unassigned,7,Wednesday,Early Morning,0
3047,City,,No Cars Available,2016-07-13 07:42:00,,Unassigned,7,Wednesday,Early Morning,0
3046,City,,No Cars Available,2016-07-13 07:43:00,,Unassigned,7,Wednesday,Early Morning,0
